23.8204 -9.91868 75.8324 
23.8306 -9.918 75.8338 
-15.2258 -7.69163 126.203 
9.23668 22.4414 133.187 
13.2346 21.227 130.26 
15.0119 30.5199 84.3513 
-22.3123 -14.4444 90.2357 
-43.5584 9.5086 133.396 
-27.8915 -13.7403 94.1592 
-12.8767 29.1835 80.5551 
34.091 -0.0400696 133.546 
38.8035 15.0366 131.582 
39.1541 13.9881 132.147 
-18.8987 18.4756 136.242 
-23.5168 18.0531 135.759 
-29.1278 17.693 131.102 
-21.558 -12.6972 111.118 
-19.3589 24.0373 126.157 
-18.0735 27.8278 123.585 
-14.3241 -11.2328 80.677 
34.624 8.35462 136.164 
26.0645 30.5852 106.804 
-18.8987 -1.8384 136.242 
-22.113 -2.7685 135.037 
-28.6914 27.8779 80.6223 
-18.674 27.1184 77.2014 
25.7243 -11.5552 85.2663 
21.4795 -11.7239 82.0027 
27.7559 -11.0332 83.3214 
-31.7521 29.3044 92.5773 
-24.4796 -12.4252 111.326 
30.0306 -12.6691 99.8439 
-42.7093 19.3942 129.874 
-40.4895 10.9024 135.866 
-36.3887 8.34486 133.62 
-24.4697 9.80142 138.537 
24.312 31.7483 95.2157 
27.6713 28.7707 89.1773 
28.2571 29.3044 92.5824 
21.5104 -14.5408 88.1926 
34.3879 28.1953 117.493 
-21.775 29.1768 119.574 
-1.7475 29.0142 81.1543 
2.88304 -12.1481 83.1678 
-2.46299 -10.4695 82.5384 
-3.92341 -10.3299 82.4702 
-33.0809 15.2249 132.027 
-44.8783 15.3775 132.913 
39.7668 -0.563685 130.874 
10.8735 -9.93084 81.0447 
18.8121 -10.0669 76.7123 
-18.8706 -4.43919 130.219 
34.9106 23.0945 123.679 
9.91949 -11.263 80.9712 
-36.3272 26.1026 82.4267 
25.1898 -10.9028 80.5763 
28.6149 -8.60985 79.0233 
-7.09436 32.3099 89.1912 
-16.0302 32.9363 91.1866 
-7.66372 32.7388 91.9199 
4.29221 -14.2575 91.913 
35.8151 -10.6404 95.9867 
-5.00333 -7.33971 131.733 
42.8797 4.59722 135.039 
20.7791 24.5021 124.397 
20.9849 29.1493 111.325 
2.29571 -2.63954 135.723 
4.79632 -1.52042 136.012 
-32.4377 -8.81204 77.7579 
-35.3572 -13.4993 100.898 
-30.5158 -13.6364 106.977 
-41.5501 -3.41706 127.996 
-40.8392 -3.30856 127.55 
17.4366 28.4858 121.602 
-16.2211 -10.1523 80.001 
-9.76501 -1.63255 133.193 
-17.05 9.73878 136.236 
-27.1338 26.8882 76.583 
-29.5077 26.7137 76.8551 
32.835 25.2169 81.9699 
35.7175 25.3726 84.8068 
43.2553 8.34953 135.337 
35.3089 -9.88287 120.648 
36.7444 -6.65642 125.089 
40.5116 -0.887665 132.012 
-46.0254 3.42318 134.539 
-45.1453 1.16583 133.505 
-25.7196 -12.0674 119.55 
-21.7749 -12.4954 119.574 
-22.9299 -11.6375 121.56 
5.30836 -12.6004 119.615 
-39.8006 28.8409 99.8997 
-22.9958 -14.0712 84.9333 
-28.765 -9.40591 76.2728 
38.9778 -1.47687 129.837 
37.3222 22.2797 126.458 
38.5738 20.3187 128.818 
-40.4356 -9.02575 88.3882 
-25.5047 26.5783 76.8088 
-34.8178 25.156 79.7247 
-32.4113 25.5582 78.1412 
-40.1859 23.2719 124.73 
-40.7318 22.194 126.047 
-0.410361 30.5107 86.3995 
-24.9818 28.6686 82.4184 
12.3906 26.8256 121.203 
23.9993 -9.82316 75.8751 
-1.74748 -13.9832 103.813 
-10.5547 -13.0996 109.001 
-30.5179 30.4583 106.971 
4.95269 -14.5564 108.483 
36.1867 -7.71102 123.307 
-37.6745 29.2734 111.706 
16.5511 8.31678 136.179 
-46.0459 9.5648 134.462 
20.6933 -11.0685 78.8227 
17.9713 -10.5824 77.8879 
-1.74748 -14.223 93.2557 
34.7382 -12.1631 111.268 
35.6325 29.8525 100.746 
16.1337 6.79224 139.254 
11.9567 -2.07976 136.303 
-37.3373 -11.2286 112.292 
-38.4557 -10.3235 118.227 
9.03124 28.2757 79.1519 
13.6069 28.1299 78.3968 
-0.295667 27.1922 79.1046 
9.04272 29.183 79.2027 
-39.6757 -7.70765 123.289 
-38.8666 -9.71899 120.207 
35.0842 29.2827 104.417 
26.3662 26.3825 76.6631 
-41.1213 20.5487 129.633 
-35.2139 -0.127719 133.704 
-39.9708 -0.00205421 133.459 
36.1397 26.6882 88.6861 
20.4761 15.4582 137.157 
-15.2814 -14.86 91.8664 
-13.1295 -13.7832 104.645 
6.7447 24.7001 130.444 
-34.0481 -10.9979 114.038 
-41.3218 21.1725 127.295 
-40.8183 22.2748 126.436 
-38.7936 26.5783 120.666 
42.7672 5.88974 134.65 
34.7758 17.7417 132.713 
-15.2528 -12.056 80.3879 
-20.9121 -9.93069 77.6047 
17.9347 18.6365 132.217 
17.0205 17.5551 133.183 
-40.1386 -10.5745 92.2313 
18.8132 -3.02292 131.131 
-39.8029 28.079 97.2806 
-40.3553 25.906 88.0712 
-45.3841 7.15198 133.99 
-43.3107 1.58707 131.803 
20.0219 -1.40144 135.759 
22.174 -5.43749 131.077 
-46.3608 12.1316 135.251 
40.523 0.377685 131.84 
23.3071 28.3579 80.5554 
31.0086 14.0836 132.461 
32.4158 12.9471 132.82 
21.0111 12.2875 135.059 
-1.0505 -10.0744 82.7744 
-9.79048 28.0351 117.38 
-16.7322 28.1466 117.373 
-37.5942 27.2548 115.997 
-37.6659 26.7301 117.69 
10.5434 -14.8493 92.4199 
14.2433 -14.8257 90.9207 
16.5944 -14.6902 90.3303 
-38.6349 -12.6664 107.015 
28.3291 -12.6631 103.664 
36.3923 -12.1922 100.648 
36.7812 26.4945 91.3574 
36.6562 25.7641 87.9542 
34.3268 27.3136 116.095 
-6.05883 20.9714 131.031 
-46.7323 7.08762 135.363 
-41.8893 7.07359 136.018 
15.2811 4.11791 135.701 
13.8335 0.080018 134.099 
-24.4779 -2.74253 130.876 
-35.9801 14.5824 134.945 
-40.8854 14.5157 134.729 
29.891 -13.3479 107.367 
30.4292 -13.6753 102.969 
41.8459 2.39436 133.511 
-23.9117 -10.1593 76.7016 
-39.0837 -8.93929 122.439 
-40.8312 26.9923 91.7947 
35.6279 2.70197 132.195 
18.3976 3.85805 138.505 
21.4367 0.00254631 136.291 
-9.80616 -1.61425 136.704 
41.1004 16.6041 132.914 
41.6196 15.4886 133.351 
34.1411 30.253 105.438 
22.0108 12.6253 137.81 
-20.4694 31.6748 95.1544 
34.6131 -8.52489 120.87 
35.1988 -8.59477 121.119 
35.9952 22.0166 125.085 
-39.8731 23.1904 124.27 
-46.5439 5.84891 135.08 
-13.8932 28.0172 77.4794 
-15.1574 27.2668 76.8338 
-37.2322 -8.58961 82.1291 
-34.7784 -8.84719 79.8127 
-38.0954 29.0744 111.459 
-38.176 28.3398 112.845 
-38.8776 29.4851 104.646 
-28.1473 26.5679 76.6459 
-28.4073 26.7363 76.6362 
14.2603 -10.0594 79.4438 
18.9335 -9.7778 76.759 
-39.0898 17.046 130.206 
2.67672 -10.1083 82.3103 
26.9779 7.1089 134.299 
-38.1844 -12.2628 102.051 
-14.2615 -15.9712 97.661 
35.1297 -12.5435 106.798 
34.7279 -12.3647 104.285 
-22.3081 19.6484 131.131 
-13.9373 20.6749 134.87 
-16.2588 16.608 135.055 
30.115 17.9549 133.044 
23.9634 25.7137 124.935 
-37.911 -11.0593 114.405 
-38.2389 -12.152 111.262 
32.5798 29.2481 102.01 
42.5376 3.37108 134.831 
42.8592 4.5653 135.273 
-20.8333 1.5602 134.601 
-42.4454 0.603543 131.003 
20.8689 31.0047 90.9442 
26.2279 -9.51641 76.7582 
25.9013 26.7589 76.7013 
37.3913 26.9255 91.7408 
-2.56675 -3.41024 135.433 
0.303613 -3.3646 132.021 
-5.00442 -3.35956 132.007 
-38.3908 29.2413 109.199 
-38.7933 29.9084 105.107 
-38.9366 29.6869 104.868 
-2.48541 26.8307 79.0491 
-18.8176 -9.81977 79.0797 
-20.4315 -10.1376 77.968 
11.4581 -5.7471 133.095 
28.8405 -9.18726 79.0944 
32.2234 -8.24827 81.9358 
-14.3949 26.8146 76.8834 
20.2559 -12.3097 119.562 
34.1928 -11.5306 117.573 
34.7336 -11.3076 117.22 
-20.4244 15.7126 137.66 
-16.7185 14.6875 138.376 
36.6909 23.2719 124.73 
36.1867 24.3869 123.307 
-32.8839 30.1214 93.5103 
18.618 19.412 135.037 
10.8805 17.6181 137.04 
9.09872 20.7043 134.898 
34.4183 -10.641 116.148 
8.85709 1.58573 138.23 
-33.714 -8.66743 120.868 
-0.412136 -11.1266 82.6979 
1.13755 -10.4256 82.4398 
34.9915 -12.2808 102.241 
30.2237 -5.55419 125.158 
34.8788 -6.43054 123.679 
37.535 -1.32584 129.316 
-24.1225 27.3347 77.1517 
-28.2935 26.9972 76.8163 
36.6394 -9.04862 90.6719 
2.44526 23.7344 127.634 
37.9194 -4.63433 127.874 
40.2406 -1.01309 132.469 
-25.831 8.32754 135.326 
-43.1904 -1.67762 130.529 
-42.0743 -3.64752 128.866 
9.15429 1.93792 135.929 
12.5103 15.3402 134.765 
17.3383 15.0684 134.601 
35.517 25.7067 84.9829 
17.0844 30.7082 112.965 
15.2149 29.9025 117.45 
-15.8017 -10.8782 119.337 
38.6639 18.1039 129.653 
18.1793 -10.0887 77.0053 
22.336 30.1192 88.2957 
19.2822 29.9236 84.6802 
16.9746 31.0233 87.3538 
-13.8713 1.75673 135.008 
33.5158 27.5966 114.102 
4.30319 -13.9003 112.901 
-20.6082 -13.6013 115.254 
-8.79615 30.6482 112.903 
8.69433 -10.1861 81.4714 
35.2873 30.1278 103.06 
37.2411 27.3049 94.4705 
-25.9263 -10.7747 78.9253 
-37.4044 25.0649 81.898 
24.2503 -9.8815 75.9204 
24.5699 -9.86623 76.0161 
17.9888 27.3072 76.663 
36.3348 -12.5232 100.88 
35.3682 -9.71264 120.191 
-15.76 26.9329 76.6558 
5.65639 -9.12224 128.798 
-14.8731 22.278 133.221 
-20.2179 22.9213 131.681 
34.3965 -11.05 114.391 
9.4961 26.8899 77.3811 
4.76692 26.938 78.7197 
-6.00062 -10.7696 82.3621 
0.261817 -3.37982 133.027 
-38.0125 -11.4391 112.622 
40.9778 16.6739 133.175 
41.5017 15.63 133.923 
-29.4772 -9.24611 76.4154 
-24.6546 -9.60442 76.9559 
-29.7572 26.1993 76.8497 
-32.9907 25.675 78.2226 
-41.0165 27.5725 94.6873 
-40.3209 28.8712 97.9078 
35.7843 -8.5049 87.8476 
-41.0749 20.0117 127.665 
-38.8627 -9.82583 120.492 
-38.1741 -11.8922 113.263 
-38.5234 -10.6631 118.883 
-45.6706 3.3116 135.191 
-44.5868 0.0761614 132.958 
